fecha,localidad,casos,codigo
2020-11-09,Fontibón,16478.0,9
2020-11-09,San Cristóbal,17636.0,4
2020-11-09,Rafael Uribe Uribe,17965.0,18
2020-11-09,Usaquén,21683.0,1
2020-11-09,Ciudad Bolívar,23161.0,19
2020-11-09,Bosa,29271.0,7
2020-11-09,Engativá,36915.0,10
2020-11-09,Kennedy,46471.0,8
2020-11-09,Suba,47135.0,11
2020-11-10,Sumapaz,1.0,20
2020-11-10,La Candelaria,1568.0,17
2020-11-10,Fuera de Bogotá,3257.0,99
2020-11-10,Los Mártires,4878.0,14
2020-11-10,Antonio Nariño,4986.0,15
2020-11-10,Santa Fe,6335.0,3
2020-11-10,Teusaquillo,7103.0,13
2020-11-10,Barrios Unidos,7166.0,12
2020-11-10,Chapinero,8151.0,2
2020-11-10,Tunjuelito,8944.0,6
2020-11-10,Usme,13163.0,5
2020-11-10,Puente Aranda,14577.0,16
2020-11-10,Fontibón,16578.0,9
2020-11-10,San Cristóbal,17701.0,4
2020-11-10,Rafael Uribe Uribe,18066.0,18
2020-11-10,Usaquén,21860.0,1
2020-11-10,Ciudad Bolívar,23259.0,19
2020-11-10,Bosa,29417.0,7
2020-11-10,Engativá,37130.0,10
2020-11-10,Kennedy,46690.0,8
2020-11-10,Suba,47428.0,11
2020-11-11,Sumapaz,1.0,20
2020-11-11,La Candelaria,1573.0,17
2020-11-11,Fuera de Bogotá,3268.0,99
2020-11-11,Los Mártires,4904.0,14
2020-11-11,Antonio Nariño,5009.0,15
2020-11-11,Santa Fe,6369.0,3
2020-11-11,Teusaquillo,7166.0,13
2020-11-11,Barrios Unidos,7202.0,12
2020-11-11,Chapinero,8206.0,2
2020-11-11,Tunjuelito,8973.0,6
2020-11-11,Usme,13234.0,5
2020-11-11,Puente Aranda,14648.0,16
2020-11-11,Fontibón,16668.0,9
2020-11-11,San Cristóbal,17784.0,4
2020-11-11,Rafael Uribe Uribe,18140.0,18
2020-11-11,Usaquén,22016.0,1
2020-11-11,Ciudad Bolívar,23334.0,19
2020-11-11,Bosa,29507.0,7
2020-11-11,Engativá,37322.0,10
2020-11-11,Kennedy,46889.0,8
2020-11-11,Suba,47672.0,11
2020-11-12,Sumapaz,1.0,20
2020-11-12,La Candelaria,1585.0,17
2020-11-12,Fuera de Bogotá,3282.0,99
2020-11-12,Los Mártires,4933.0,14
2020-11-12,Antonio Nariño,5025.0,15
2020-11-12,Santa Fe,6409.0,3
2020-11-12,Teusaquillo,7224.0,13
2020-11-12,Barrios Unidos,7245.0,12
2020-11-12,Chapinero,8285.0,2
2020-11-12,Tunjuelito,9006.0,6
2020-11-12,Usme,13316.0,5
2020-11-12,Puente Aranda,14748.0,16
2020-11-12,Fontibón,16767.0,9
2020-11-12,San Cristóbal,17859.0,4
2020-11-12,Rafael Uribe Uribe,18210.0,18
2020-11-12,Usaquén,22232.0,1
2020-11-12,Ciudad Bolívar,23428.0,19
2020-11-12,Bosa,29639.0,7
2020-11-12,Engativá,37550.0,10
2020-11-12,Kennedy,47128.0,8
2020-11-12,Suba,48016.0,11
2020-11-13,Sumapaz,1.0,20
2020-11-13,La Candelaria,1594.0,17
2020-11-13,Fuera de Bogotá,3289.0,99
2020-11-13,Los Mártires,4952.0,14
2020-11-13,Antonio Nariño,5044.0,15
2020-11-13,Santa Fe,6434.0,3
2020-11-13,Teusaquillo,7258.0,13
2020-11-13,Barrios Unidos,7278.0,12
2020-11-13,Chapinero,8345.0,2
2020-11-13,Tunjuelito,9022.0,6
2020-11-13,Usme,13387.0,5
2020-11-13,Puente Aranda,14807.0,16
2020-11-13,Fontibón,16877.0,9
2020-11-13,San Cristóbal,17905.0,4
2020-11-13,Rafael Uribe Uribe,18251.0,18
2020-11-13,Usaquén,22380.0,1
2020-11-13,Ciudad Bolívar,23493.0,19
2020-11-13,Bosa,29718.0,7
2020-11-13,Engativá,37723.0,10
2020-11-13,Kennedy,47296.0,8
2020-11-13,Suba,48279.0,11
2020-11-14,Sumapaz,1.0,20
2020-11-14,La Candelaria,1604.0,17
2020-11-14,Fuera de Bogotá,3299.0,99
2020-11-14,Los Mártires,4968.0,14
2020-11-14,Antonio Nariño,5061.0,15
2020-11-14,Santa Fe,6464.0,3
2020-11-14,Teusaquillo,7297.0,13
2020-11-14,Barrios Unidos,7303.0,12
2020-11-14,Chapinero,8416.0,2
2020-11-14,Tunjuelito,9042.0,6
2020-11-14,Usme,13420.0,5
2020-11-14,Puente Aranda,14874.0,16
2020-11-14,Fontibón,16934.0,9
2020-11-14,San Cristóbal,17954.0,4
2020-11-14,Rafael Uribe Uribe,18297.0,18
2020-11-14,Usaquén,22557.0,1
2020-11-14,Ciudad Bolívar,23561.0,19
2020-11-14,Bosa,29786.0,7
2020-11-14,Engativá,37896.0,10
2020-11-14,Kennedy,47459.0,8
2020-11-14,Suba,48559.0,11
2020-11-15,Sumapaz,2.0,20
2020-11-15,La Candelaria,1610.0,17
2020-11-15,Fuera de Bogotá,3303.0,99
2020-11-15,Los Mártires,4980.0,14
2020-11-15,Antonio Nariño,5075.0,15
2020-11-15,Santa Fe,6475.0,3
2020-11-15,Teusaquillo,7319.0,13
2020-11-15,Barrios Unidos,7324.0,12
2020-11-15,Chapinero,8435.0,2
2020-11-15,Tunjuelito,9075.0,6
2020-11-15,Usme,13481.0,5
2020-11-15,Puente Aranda,14917.0,16
2020-11-15,Fontibón,16970.0,9
2020-11-15,San Cristóbal,17992.0,4
2020-11-15,Rafael Uribe Uribe,18331.0,18
2020-11-15,Usaquén,22630.0,1
2020-11-15,Ciudad Bolívar,23617.0,19
2020-11-15,Bosa,29833.0,7
2020-11-15,Engativá,38018.0,10
2020-11-15,Kennedy,47568.0,8
2020-11-15,Suba,48715.0,11
2020-11-16,Sumapaz,2.0,20
2020-11-16,La Candelaria,1617.0,17
2020-11-16,Fuera de Bogotá,3312.0,99
2020-11-16,Los Mártires,5007.0,14
2020-11-16,Antonio Nariño,5091.0,15
2020-11-16,Santa Fe,6515.0,3
2020-11-16,Barrios Unidos,7350.0,12
2020-11-16,Teusaquillo,7363.0,13
2020-11-16,Chapinero,8485.0,2
2020-11-16,Tunjuelito,9111.0,6
2020-11-16,Usme,13564.0,5
2020-11-16,Puente Aranda,14970.0,16
2020-11-16,Fontibón,17065.0,9
2020-11-16,San Cristóbal,18068.0,4
2020-11-16,Rafael Uribe Uribe,18409.0,18
2020-11-16,Usaquén,22764.0,1
2020-11-16,Ciudad Bolívar,23769.0,19
2020-11-16,Bosa,29959.0,7
2020-11-16,Engativá,38243.0,10
2020-11-16,Kennedy,47795.0,8
2020-11-16,Suba,48989.0,11
2020-11-17,Sumapaz,2.0,20
2020-11-17,La Candelaria,1626.0,17
2020-11-17,Fuera de Bogotá,3329.0,99
2020-11-17,Los Mártires,5032.0,14
2020-11-17,Antonio Nariño,5125.0,15
2020-11-17,Santa Fe,6563.0,3
2020-11-17,Barrios Unidos,7387.0,12
2020-11-17,Teusaquillo,7419.0,13
2020-11-17,Chapinero,8555.0,2
2020-11-17,Tunjuelito,9144.0,6
2020-11-17,Usme,13637.0,5
2020-11-17,Puente Aranda,15064.0,16
2020-11-17,Fontibón,17178.0,9
2020-11-17,San Cristóbal,18164.0,4
2020-11-17,Rafael Uribe Uribe,18490.0,18
2020-11-17,Usaquén,22976.0,1
2020-11-17,Ciudad Bolívar,23886.0,19
2020-11-17,Bosa,30095.0,7
2020-11-17,Engativá,38503.0,10
2020-11-17,Kennedy,48136.0,8
2020-11-17,Suba,49324.0,11
2020-11-18,Sumapaz,2.0,20
2020-11-18,La Candelaria,1634.0,17
2020-11-18,Fuera de Bogotá,3332.0,99
2020-11-18,Los Mártires,5052.0,14
2020-11-18,Antonio Nariño,5146.0,15
2020-11-18,Santa Fe,6598.0,3
2020-11-18,Barrios Unidos,7420.0,12
2020-11-18,Teusaquillo,7454.0,13
2020-11-18,Chapinero,8592.0,2
2020-11-18,Tunjuelito,9187.0,6
2020-11-18,Usme,13705.0,5
2020-11-18,Puente Aranda,15118.0,16
2020-11-18,Fontibón,17235.0,9
2020-11-18,San Cristóbal,18250.0,4
2020-11-18,Rafael Uribe Uribe,18561.0,18
2020-11-18,Usaquén,23102.0,1
2020-11-18,Ciudad Bolívar,23977.0,19
2020-11-18,Bosa,30166.0,7
2020-11-18,Engativá,38660.0,10
2020-11-18,Kennedy,48266.0,8
2020-11-18,Suba,49531.0,11
2020-11-19,Sumapaz,2.0,20
2020-11-19,La Candelaria,1648.0,17
2020-11-19,Fuera de Bogotá,3344.0,99
2020-11-19,Los Mártires,5089.0,14
2020-11-19,Antonio Nariño,5175.0,15
2020-11-19,Santa Fe,6643.0,3
2020-11-19,Barrios Unidos,7473.0,12
2020-11-19,Teusaquillo,7518.0,13
2020-11-19,Chapinero,8691.0,2
2020-11-19,Tunjuelito,9236.0,6
2020-11-19,Usme,13775.0,5
2020-11-19,Puente Aranda,15207.0,16
2020-11-19,Fontibón,17349.0,9
2020-11-19,San Cristóbal,18334.0,4
2020-11-19,Rafael Uribe Uribe,18647.0,18
2020-11-19,Usaquén,23343.0,1
2020-11-19,Ciudad Bolívar,24107.0,19
2020-11-19,Bosa,30267.0,7
2020-11-19,Engativá,38887.0,10
2020-11-19,Kennedy,48488.0,8
2020-11-19,Suba,49885.0,11
2020-11-20,Sumapaz,2.0,20
2020-11-20,La Candelaria,1658.0,17
2020-11-20,Fuera de Bogotá,3349.0,99
2020-11-20,Los Mártires,5110.0,14
2020-11-20,Antonio Nariño,5197.0,15
2020-11-20,Santa Fe,6671.0,3
2020-11-20,Barrios Unidos,7512.0,12
2020-11-20,Teusaquillo,7577.0,13
2020-11-20,Chapinero,8762.0,2
2020-11-20,Tunjuelito,9272.0,6
2020-11-20,Usme,13829.0,5
2020-11-20,Puente Aranda,15271.0,16
2020-11-20,Fontibón,17473.0,9
2020-11-20,San Cristóbal,18409.0,4
2020-11-20,Rafael Uribe Uribe,18711.0,18
2020-11-20,Usaquén,23502.0,1
2020-11-20,Ciudad Bolívar,24184.0,19
2020-11-20,Bosa,30371.0,7
2020-11-20,Engativá,39102.0,10
2020-11-20,Kennedy,48651.0,8
2020-11-20,Suba,50143.0,11
2020-11-21,Sumapaz,2.0,20
2020-11-21,La Candelaria,1670.0,17
2020-11-21,Fuera de Bogotá,3351.0,99
2020-11-21,Los Mártires,5140.0,14
2020-11-21,Antonio Nariño,5234.0,15
2020-11-21,Santa Fe,6700.0,3
2020-11-21,Barrios Unidos,7555.0,12
2020-11-21,Teusaquillo,7691.0,13
2020-11-21,Chapinero,8847.0,2
2020-11-21,Tunjuelito,9329.0,6
2020-11-21,Usme,13901.0,5
2020-11-21,Puente Aranda,15334.0,16
2020-11-21,Fontibón,17545.0,9
2020-11-21,San Cristóbal,18480.0,4
2020-11-21,Rafael Uribe Uribe,18783.0,18
2020-11-21,Usaquén,23721.0,1
2020-11-21,Ciudad Bolívar,24291.0,19
2020-11-21,Bosa,30459.0,7
2020-11-21,Engativá,39297.0,10
2020-11-21,Kennedy,48890.0,8
2020-11-21,Suba,50498.0,11
2020-11-22,Sumapaz,3.0,20
2020-11-22,La Candelaria,1677.0,17
2020-11-22,Fuera de Bogotá,3359.0,99
2020-11-22,Los Mártires,5167.0,14
2020-11-22,Antonio Nariño,5256.0,15
2020-11-22,Santa Fe,6732.0,3
2020-11-22,Barrios Unidos,7604.0,12
2020-11-22,Teusaquillo,7738.0,13
2020-11-22,Chapinero,8899.0,2
2020-11-22,Tunjuelito,9380.0,6
2020-11-22,Usme,13959.0,5
2020-11-22,Puente Aranda,15398.0,16
2020-11-22,Fontibón,17654.0,9
2020-11-22,San Cristóbal,18527.0,4
2020-11-22,Rafael Uribe Uribe,18829.0,18
2020-11-22,Usaquén,23868.0,1
2020-11-22,Ciudad Bolívar,24395.0,19
2020-11-22,Bosa,30520.0,7
2020-11-22,Engativá,39440.0,10
2020-11-22,Kennedy,49057.0,8
2020-11-22,Suba,50707.0,11
2020-11-23,Sumapaz,3.0,20
2020-11-23,La Candelaria,1682.0,17
2020-11-23,Fuera de Bogotá,3365.0,99
2020-11-23,Los Mártires,5183.0,14
2020-11-23,Antonio Nariño,5292.0,15
2020-11-23,Santa Fe,6766.0,3
2020-11-23,Barrios Unidos,7653.0,12
2020-11-23,Teusaquillo,7786.0,13
2020-11-23,Chapinero,8972.0,2
2020-11-23,Tunjuelito,9411.0,6
2020-11-23,Usme,14004.0,5
2020-11-23,Puente Aranda,15493.0,16
2020-11-23,Fontibón,17761.0,9
2020-11-23,San Cristóbal,18605.0,4
2020-11-23,Rafael Uribe Uribe,18901.0,18
2020-11-23,Usaquén,24063.0,1
2020-11-23,Ciudad Bolívar,24486.0,19
2020-11-23,Bosa,30624.0,7
2020-11-23,Engativá,39686.0,10
2020-11-23,Kennedy,49305.0,8
2020-11-23,Suba,50977.0,11
2020-11-24,Sumapaz,4.0,20
2020-11-24,La Candelaria,1698.0,17
2020-11-24,Fuera de Bogotá,3376.0,99
2020-11-24,Los Mártires,5234.0,14
2020-11-24,Antonio Nariño,5323.0,15
2020-11-24,Santa Fe,6824.0,3
2020-11-24,Barrios Unidos,7707.0,12
2020-11-24,Teusaquillo,7845.0,13
2020-11-24,Chapinero,9039.0,2
2020-11-24,Tunjuelito,9465.0,6
2020-11-24,Usme,14067.0,5
2020-11-24,Puente Aranda,15596.0,16
2020-11-24,Fontibón,17877.0,9
2020-11-24,San Cristóbal,18712.0,4
2020-11-24,Rafael Uribe Uribe,19028.0,18
2020-11-24,Usaquén,24296.0,1
2020-11-24,Ciudad Bolívar,24603.0,19
2020-11-24,Bosa,30784.0,7
2020-11-24,Engativá,39937.0,10
2020-11-24,Kennedy,49603.0,8
2020-11-24,Suba,51331.0,11
2020-11-25,Sumapaz,4.0,20
2020-11-25,La Candelaria,1715.0,17
2020-11-25,Fuera de Bogotá,3389.0,99
2020-11-25,Los Mártires,5272.0,14
2020-11-25,Antonio Nariño,5374.0,15
2020-11-25,Santa Fe,6865.0,3
2020-11-25,Barrios Unidos,7751.0,12
2020-11-25,Teusaquillo,7934.0,13
2020-11-25,Chapinero,9105.0,2
2020-11-25,Tunjuelito,9533.0,6
2020-11-25,Usme,14197.0,5
2020-11-25,Puente Aranda,15688.0,16
2020-11-25,Fontibón,17997.0,9
2020-11-25,San Cristóbal,18837.0,4
2020-11-25,Rafael Uribe Uribe,19153.0,18
2020-11-25,Usaquén,24508.0,1
2020-11-25,Ciudad Bolívar,24844.0,19
2020-11-25,Bosa,30953.0,7
2020-11-25,Engativá,40243.0,10
2020-11-25,Kennedy,49885.0,8
2020-11-25,Suba,51733.0,11
2020-11-26,Sumapaz,4.0,20
2020-11-26,La Candelaria,1727.0,17
2020-11-26,Fuera de Bogotá,3397.0,99
2020-11-26,Los Mártires,5322.0,14
2020-11-26,Antonio Nariño,5423.0,15
2020-11-26,Santa Fe,6915.0,3
2020-11-26,Barrios Unidos,7813.0,12
2020-11-26,Teusaquillo,8017.0,13
2020-11-26,Chapinero,9168.0,2
2020-11-26,Tunjuelito,9591.0,6
2020-11-26,Usme,14326.0,5
2020-11-26,Puente Aranda,15800.0,16
2020-11-26,Fontibón,18142.0,9
2020-11-26,San Cristóbal,18948.0,4
2020-11-26,Rafael Uribe Uribe,19279.0,18
2020-11-26,Usaquén,24698.0,1
2020-11-26,Ciudad Bolívar,24958.0,19
2020-11-26,Bosa,31100.0,7
2020-11-26,Engativá,40515.0,10
2020-11-26,Kennedy,50160.0,8
2020-11-26,Suba,52062.0,11
2020-11-27,Sumapaz,4.0,20
2020-11-27,La Candelaria,1748.0,17
2020-11-27,Fuera de Bogotá,3411.0,99
2020-11-27,Los Mártires,5374.0,14
2020-11-27,Antonio Nariño,5481.0,15
2020-11-27,Santa Fe,6976.0,3
2020-11-27,Barrios Unidos,7895.0,12
2020-11-27,Teusaquillo,8092.0,13
2020-11-27,Chapinero,9261.0,2
2020-11-27,Tunjuelito,9745.0,6
2020-11-27,Usme,14406.0,5
2020-11-27,Puente Aranda,15900.0,16
2020-11-27,Fontibón,18290.0,9
2020-11-27,San Cristóbal,19082.0,4
2020-11-27,Rafael Uribe Uribe,19405.0,18
2020-11-27,Usaquén,24980.0,1
2020-11-27,Ciudad Bolívar,25085.0,19
2020-11-27,Bosa,31246.0,7
2020-11-27,Engativá,40785.0,10
2020-11-27,Kennedy,50486.0,8
2020-11-27,Suba,52401.0,11
2020-11-28,Sumapaz,4.0,20
2020-11-28,La Candelaria,1779.0,17
2020-11-28,Fuera de Bogotá,3419.0,99
2020-11-28,Los Mártires,5397.0,14
2020-11-28,Antonio Nariño,5504.0,15
2020-11-28,Santa Fe,7018.0,3
2020-11-28,Barrios Unidos,7947.0,12
2020-11-28,Teusaquillo,8148.0,13
2020-11-28,Chapinero,9330.0,2
2020-11-28,Tunjuelito,9777.0,6
2020-11-28,Usme,14473.0,5
2020-11-28,Puente Aranda,15993.0,16
2020-11-28,Fontibón,18412.0,9
2020-11-28,San Cristóbal,19162.0,4
2020-11-28,Rafael Uribe Uribe,19477.0,18
2020-11-28,Usaquén,25153.0,1
2020-11-28,Ciudad Bolívar,25197.0,19
2020-11-28,Bosa,31354.0,7
2020-11-28,Engativá,40982.0,10
2020-11-28,Kennedy,50772.0,8
2020-11-28,Suba,52709.0,11
2020-11-29,Sumapaz,4.0,20
2020-11-29,La Candelaria,1789.0,17
2020-11-29,Fuera de Bogotá,3422.0,99
2020-11-29,Los Mártires,5428.0,14
2020-11-29,Antonio Nariño,5525.0,15
2020-11-29,Santa Fe,7044.0,3
2020-11-29,Barrios Unidos,7979.0,12
2020-11-29,Teusaquillo,8234.0,13
2020-11-29,Chapinero,9382.0,2
2020-11-29,Tunjuelito,9794.0,6
2020-11-29,Usme,14510.0,5
2020-11-29,Puente Aranda,16038.0,16
2020-11-29,Fontibón,18486.0,9
2020-11-29,San Cristóbal,19254.0,4
2020-11-29,Rafael Uribe Uribe,19540.0,18
2020-11-29,Ciudad Bolívar,25272.0,19
2020-11-29,Usaquén,25327.0,1
2020-11-29,Bosa,31433.0,7
2020-11-29,Engativá,41178.0,10
2020-11-29,Kennedy,50940.0,8
2020-11-29,Suba,53013.0,11
2020-11-30,Sumapaz,5.0,20
2020-11-30,La Candelaria,1795.0,17
2020-11-30,Fuera de Bogotá,3430.0,99
2020-11-30,Los Mártires,5456.0,14
2020-11-30,Antonio Nariño,5554.0,15
2020-11-30,Santa Fe,7071.0,3
2020-11-30,Barrios Unidos,8015.0,12
2020-11-30,Teusaquillo,8299.0,13
2020-11-30,Chapinero,9469.0,2
2020-11-30,Tunjuelito,9834.0,6
2020-11-30,Usme,14567.0,5
2020-11-30,Puente Aranda,16109.0,16
2020-11-30,Fontibón,18593.0,9
2020-11-30,San Cristóbal,19334.0,4
2020-11-30,Rafael Uribe Uribe,19621.0,18
2020-11-30,Ciudad Bolívar,25383.0,19
2020-11-30,Usaquén,25470.0,1
2020-11-30,Bosa,31545.0,7
2020-11-30,Engativá,41395.0,10
2020-11-30,Kennedy,51241.0,8
2020-11-30,Suba,53329.0,11
2020-12-01,Sumapaz,5.0,20
2020-12-01,La Candelaria,1812.0,17
2020-12-01,Fuera de Bogotá,3439.0,99
2020-12-01,Los Mártires,5481.0,14
2020-12-01,Antonio Nariño,5589.0,15
2020-12-01,Santa Fe,7112.0,3
2020-12-01,Barrios Unidos,8050.0,12
2020-12-01,Teusaquillo,8360.0,13
2020-12-01,Chapinero,9560.0,2
2020-12-01,Tunjuelito,9898.0,6
2020-12-01,Usme,14660.0,5
2020-12-01,Puente Aranda,16216.0,16
2020-12-01,Fontibón,18728.0,9
2020-12-01,San Cristóbal,19446.0,4
2020-12-01,Rafael Uribe Uribe,19732.0,18
2020-12-01,Ciudad Bolívar,25520.0,19
2020-12-01,Usaquén,25687.0,1
2020-12-01,Bosa,31690.0,7
2020-12-01,Engativá,41683.0,10
2020-12-01,Kennedy,51497.0,8
2020-12-01,Suba,53728.0,11
2020-12-02,Sumapaz,5.0,20
2020-12-02,La Candelaria,1819.0,17
2020-12-02,Fuera de Bogotá,3448.0,99
2020-12-02,Los Mártires,5513.0,14
2020-12-02,Antonio Nariño,5620.0,15
2020-12-02,Santa Fe,7168.0,3
2020-12-02,Barrios Unidos,8092.0,12
2020-12-02,Teusaquillo,8420.0,13
2020-12-02,Chapinero,9658.0,2
2020-12-02,Tunjuelito,9941.0,6
2020-12-02,Usme,14726.0,5
2020-12-02,Puente Aranda,16299.0,16
2020-12-02,Fontibón,18840.0,9
2020-12-02,San Cristóbal,19537.0,4
2020-12-02,Rafael Uribe Uribe,19820.0,18
2020-12-02,Ciudad Bolívar,25621.0,19
2020-12-02,Usaquén,25927.0,1
2020-12-02,Bosa,31808.0,7
2020-12-02,Engativá,41986.0,10
2020-12-02,Kennedy,51780.0,8
2020-12-02,Suba,54191.0,11
2020-12-03,Sumapaz,5.0,20
2020-12-03,La Candelaria,1826.0,17
2020-12-03,Fuera de Bogotá,3459.0,99
2020-12-03,Los Mártires,5537.0,14
2020-12-03,Antonio Nariño,5648.0,15
2020-12-03,Santa Fe,7212.0,3
2020-12-03,Barrios Unidos,8133.0,12
2020-12-03,Teusaquillo,8486.0,13
2020-12-03,Chapinero,9739.0,2
2020-12-03,Tunjuelito,9959.0,6
2020-12-03,Usme,14757.0,5
2020-12-03,Puente Aranda,16352.0,16
2020-12-03,Fontibón,18957.0,9
2020-12-03,San Cristóbal,19605.0,4
2020-12-03,Rafael Uribe Uribe,19884.0,18
2020-12-03,Ciudad Bolívar,25715.0,19
2020-12-03,Usaquén,26131.0,1
2020-12-03,Bosa,31899.0,7
2020-12-03,Engativá,42202.0,10
2020-12-03,Kennedy,51975.0,8
2020-12-03,Suba,54481.0,11
2020-12-04,Sumapaz,5.0,20
2020-12-04,La Candelaria,1857.0,17
2020-12-04,Fuera de Bogotá,3476.0,99
2020-12-04,Los Mártires,5574.0,14
2020-12-04,Antonio Nariño,5689.0,15
2020-12-04,Santa Fe,7283.0,3
2020-12-04,Barrios Unidos,8196.0,12
2020-12-04,Teusaquillo,8577.0,13
2020-12-04,Chapinero,9836.0,2
2020-12-04,Tunjuelito,10047.0,6
2020-12-04,Usme,14855.0,5
2020-12-04,Puente Aranda,16468.0,16
2020-12-04,Fontibón,19107.0,9
2020-12-04,San Cristóbal,19721.0,4
2020-12-04,Rafael Uribe Uribe,20023.0,18
2020-12-04,Ciudad Bolívar,25826.0,19
2020-12-04,Usaquén,26441.0,1
2020-12-04,Bosa,32056.0,7
2020-12-04,Engativá,42562.0,10
2020-12-04,Kennedy,52315.0,8
2020-12-04,Suba,55046.0,11
2020-12-05,Sumapaz,6.0,20
2020-12-05,La Candelaria,1870.0,17
2020-12-05,Fuera de Bogotá,3500.0,99
2020-12-05,Los Mártires,5600.0,14
2020-12-05,Antonio Nariño,5726.0,15
2020-12-05,Santa Fe,7330.0,3
2020-12-05,Barrios Unidos,8252.0,12
2020-12-05,Teusaquillo,8660.0,13
2020-12-05,Chapinero,9905.0,2
2020-12-05,Tunjuelito,10093.0,6
2020-12-05,Usme,14948.0,5
2020-12-05,Puente Aranda,16565.0,16
2020-12-05,Fontibón,19238.0,9
2020-12-05,San Cristóbal,19806.0,4
2020-12-05,Rafael Uribe Uribe,20142.0,18
2020-12-05,Ciudad Bolívar,25973.0,19
2020-12-05,Usaquén,26663.0,1
2020-12-05,Bosa,32211.0,7
2020-12-05,Engativá,42821.0,10
2020-12-05,Kennedy,52628.0,8
2020-12-05,Suba,55401.0,11
2020-12-06,Sumapaz,7.0,20
2020-12-06,La Candelaria,1878.0,17
2020-12-06,Fuera de Bogotá,3512.0,99
2020-12-06,Los Mártires,5619.0,14
2020-12-06,Antonio Nariño,5744.0,15
2020-12-06,Santa Fe,7373.0,3
2020-12-06,Barrios Unidos,8314.0,12
2020-12-06,Teusaquillo,8700.0,13
2020-12-06,Chapinero,9987.0,2
2020-12-06,Tunjuelito,10107.0,6
2020-12-06,Usme,14971.0,5
2020-12-06,Puente Aranda,16609.0,16
2020-12-06,Fontibón,19297.0,9
2020-12-06,San Cristóbal,19874.0,4
2020-12-06,Rafael Uribe Uribe,20205.0,18
2020-12-06,Ciudad Bolívar,26045.0,19
2020-12-06,Usaquén,26882.0,1
2020-12-06,Bosa,32278.0,7
2020-12-06,Engativá,43032.0,10
2020-12-06,Kennedy,52783.0,8
2020-12-06,Suba,55709.0,11
2020-12-07,Sumapaz,8.0,20
2020-12-07,La Candelaria,1895.0,17
2020-12-07,Fuera de Bogotá,3528.0,99
2020-12-07,Los Mártires,5652.0,14
2020-12-07,Antonio Nariño,5784.0,15
2020-12-07,Santa Fe,7423.0,3
2020-12-07,Barrios Unidos,8363.0,12
2020-12-07,Teusaquillo,8769.0,13
2020-12-07,Chapinero,10076.0,2
2020-12-07,Tunjuelito,10164.0,6
2020-12-07,Usme,15040.0,5
2020-12-07,Puente Aranda,16731.0,16
2020-12-07,Fontibón,19409.0,9
2020-12-07,San Cristóbal,19983.0,4
2020-12-07,Rafael Uribe Uribe,20310.0,18
2020-12-07,Ciudad Bolívar,26147.0,19
2020-12-07,Usaquén,27115.0,1
2020-12-07,Bosa,32410.0,7
2020-12-07,Engativá,43329.0,10
2020-12-07,Kennedy,53074.0,8
2020-12-07,Suba,56069.0,11
2020-12-08,Sumapaz,8.0,20
2020-12-08,La Candelaria,1906.0,17
2020-12-08,Fuera de Bogotá,3535.0,99
2020-12-08,Los Mártires,5666.0,14
2020-12-08,Antonio Nariño,5810.0,15
2020-12-08,Santa Fe,7455.0,3
2020-12-08,Barrios Unidos,8423.0,12
2020-12-08,Teusaquillo,8839.0,13
2020-12-08,Chapinero,10137.0,2
2020-12-08,Tunjuelito,10222.0,6
2020-12-08,Usme,15101.0,5
2020-12-08,Puente Aranda,16832.0,16
2020-12-08,Fontibón,19518.0,9
2020-12-08,San Cristóbal,20073.0,4
2020-12-08,Rafael Uribe Uribe,20376.0,18
2020-12-08,Ciudad Bolívar,26269.0,19
2020-12-08,Usaquén,27327.0,1
2020-12-08,Bosa,32525.0,7
2020-12-08,Engativá,43596.0,10
2020-12-08,Kennedy,53311.0,8
2020-12-08,Suba,56413.0,11
2020-12-09,Sumapaz,9.0,20
2020-12-09,La Candelaria,1928.0,17
2020-12-09,Fuera de Bogotá,3553.0,99
2020-12-09,Los Mártires,5699.0,14
2020-12-09,Antonio Nariño,5852.0,15
2020-12-09,Santa Fe,7510.0,3
2020-12-09,Barrios Unidos,8497.0,12
2020-12-09,Teusaquillo,8921.0,13
2020-12-09,Chapinero,10252.0,2
2020-12-09,Tunjuelito,10297.0,6
2020-12-09,Usme,15185.0,5
2020-12-09,Puente Aranda,16934.0,16
2020-12-09,Fontibón,19654.0,9
2020-12-09,San Cristóbal,20192.0,4
2020-12-09,Rafael Uribe Uribe,20482.0,18
2020-12-09,Ciudad Bolívar,26422.0,19
2020-12-09,Usaquén,27609.0,1
2020-12-09,Bosa,32694.0,7
2020-12-09,Engativá,43831.0,10
2020-12-09,Kennedy,53679.0,8
2020-12-09,Suba,56838.0,11
2020-12-10,Sumapaz,9.0,20
2020-12-10,La Candelaria,1944.0,17
2020-12-10,Fuera de Bogotá,3570.0,99
2020-12-10,Los Mártires,5726.0,14
2020-12-10,Antonio Nariño,5896.0,15
2020-12-10,Santa Fe,7561.0,3
2020-12-10,Barrios Unidos,8569.0,12
2020-12-10,Teusaquillo,9017.0,13
2020-12-10,Chapinero,10354.0,2
2020-12-10,Tunjuelito,10373.0,6
2020-12-10,Usme,15270.0,5
2020-12-10,Puente Aranda,17068.0,16
2020-12-10,Fontibón,19837.0,9
2020-12-10,San Cristóbal,20296.0,4
2020-12-10,Rafael Uribe Uribe,20639.0,18
2020-12-10,Ciudad Bolívar,26601.0,19
